"GencodeID","Symbol","Cortex","dlPFC","dACC","Amygdala","MeA","BLA"
"ENSG00000181007.8","ZFP82",0,0,0,0,0,0
"ENSG00000267142.1","CTD-3162L10.5",0,0,0,0,0,0
"ENSG00000186017.14","ZNF566",0,0,3,0,0,2
"ENSG00000267309.1","CTD-2630F21.1",0,0,0,0,0,0
"ENSG00000267091.1","CTBP2P7",0,0,0,0,0,0
"ENSG00000254004.6","ZNF260",0,15,0,0,0,0
"ENSG00000228629.2","AC092295.4",0,0,0,0,0,0
"ENSG00000186020.12","ZNF529",3,15,0,0,0,0
"ENSG00000233527.8","ZNF529-AS1",0,0,0,0,0,0
"ENSG00000161298.16","ZNF382",13,3,1,0,0,0
"ENSG00000197808.11","ZNF461",3,0,4,0,0,0
"ENSG00000276071.1","CTD-3234P18.6",4,1,1,0,0,0
"ENSG00000225975.6","LINC01534",0,0,0,0,0,0
"ENSG00000189042.13","ZNF567",10,0,0,0,0,0
"ENSG00000267041.5","ZNF850",0,0,0,0,0,0
"ENSG00000267260.1","CTD-2162K18.4",0,0,0,0,0,0
"ENSG00000267254.5","ZNF790-AS1",0,3,0,0,0,0
"ENSG00000197863.8","ZNF790",13,0,1,0,0,1
"ENSG00000251247.9","ZNF345",3,1,1,0,0,1
"ENSG00000185869.14","ZNF829",0,0,0,0,0,0
"ENSG00000243297.2","RPL31P61",0,0,0,0,0,0
"ENSG00000198453.12","ZNF568",0,1,1,0,0,0
"ENSG00000197050.10","ZNF420",13,21,0,0,0,0
"ENSG00000267345.1","CTD-2293H3.2",0,0,0,0,0,0
"ENSG00000267672.1","CTD-2293H3.1",0,0,0,0,0,0
"ENSG00000196967.10","ZNF585A",13,0,3,0,0,1
"ENSG00000267437.1","CTC-454I21.4",3,0,1,0,0,0
"ENSG00000245680.9","ZNF585B",12,13,3,0,0,2
"ENSG00000188283.11","ZNF383",3,1,1,0,0,1
"ENSG00000226686.7","LINC01535",0,0,0,0,0,0
"ENSG00000267605.5","CTD-3220F14.1",0,0,0,0,0,0
"ENSG00000181666.17","HKR1",4,1,1,6,0,1
"ENSG00000276846.1","CTD-3220F14.3",0,0,0,5,0,5
"ENSG00000267682.1","CTD-3220F14.2",4,1,1,0,0,1
"ENSG00000189164.14","ZNF527",3,0,4,0,0,1
"ENSG00000196437.10","ZNF569",0,0,0,0,0,0
"ENSG00000171827.10","ZNF570",0,20,0,0,0,0
"ENSG00000266916.5","ZNF793-AS1",0,0,0,0,0,0
"ENSG00000267115.1","CTD-3064H18.2",0,0,0,0,0,0
"ENSG00000188227.12","ZNF793",13,3,1,0,0,1
"ENSG00000180458.2","CTD-3064H18.4",0,0,3,0,0,0
"ENSG00000267470.5","ZNF571-AS1",0,0,0,0,0,1
"ENSG00000171817.16","ZNF540",0,0,1,0,0,0
"ENSG00000180479.13","ZNF571",0,0,0,16,0,11
"ENSG00000120784.15","ZFP30",3,12,4,0,0,0
"ENSG00000196381.10","ZNF781",13,0,0,0,0,1
"ENSG00000267552.6","CTD-2528L19.4",0,0,0,0,0,0
"ENSG00000267319.1","CTD-2528L19.3",0,0,0,0,0,0
"ENSG00000198182.12","ZNF607",3,0,1,0,0,0
"ENSG00000267152.1","CTD-2528L19.6",0,0,0,0,0,0
"ENSG00000189144.13","ZNF573",3,1,1,0,0,1
"ENSG00000267422.1","CTD-2554C21.1",0,0,0,0,0,0
"ENSG00000267640.6","CTD-2554C21.2",5,0,0,0,0,0
"ENSG00000105738.10","SIPA1L3",31,3,9,12,4,5
"ENSG00000268051.1","CTC-244M17.1",0,0,0,0,0,0
"ENSG00000269653.1","CTB-102L5.7",0,0,0,0,0,0
"ENSG00000268499.1","CTB-102L5.8",0,0,0,0,0,0
"ENSG00000275132.1","RN7SL663P",0,0,0,0,0,0
"ENSG00000011332.19","DPF1",15,13,11,4,4,4
"ENSG00000167642.12","SPINT2",11,5,8,15,0,6
"ENSG00000167641.10","PPP1R14A",1,2,2,1,2,3
"ENSG00000200209.1","Y_RNA",0,0,0,0,0,0
"ENSG00000167645.16","YIF1B",0,5,0,0,0,6
"ENSG00000099337.4","KCNK6",0,0,0,2,1,2
"ENSG00000099338.22","CATSPERG",4,1,2,1,0,3
"ENSG00000099341.11","PSMD8",11,4,0,3,0,8
"ENSG00000179168.14","GGN",0,3,0,0,0,6
"ENSG00000267090.1","AC005789.9",0,0,0,0,0,0
"ENSG00000188766.12","SPRED3",28,18,18,4,0,4
"ENSG00000130244.12","FAM98C",8,11,9,0,0,6
"ENSG00000171777.15","RASGRP4",7,6,7,2,1,2
"ENSG00000196218.12","RYR1",20,14,12,8,0,2
"ENSG00000268055.1","AC067969.2",0,0,0,0,0,0
"ENSG00000104814.12","MAP4K1",7,6,7,2,1,2
"ENSG00000178982.9","EIF3K",0,2,1,0,0,0
"ENSG00000130402.11","ACTN4",2,3,2,0,0,0
"ENSG00000104823.8","ECH1",0,0,0,0,0,0
"ENSG00000104824.16","HNRNPL",0,0,6,0,0,0
"ENSG00000269688.1","AC008982.2",0,0,0,0,0,0
"ENSG00000187994.13","RINL",5,5,0,0,0,0
"ENSG00000068903.19","SIRT2",1,2,2,1,2,3
"ENSG00000104825.16","NFKBIB",0,0,0,0,0,0
"ENSG00000262484.1","CCER2",0,0,0,0,0,0
"ENSG00000104835.14","SARS2",6,1,6,0,0,0
"ENSG00000128626.11","MRPS12",2,5,3,0,0,0
"ENSG00000269486.2","CTC-360G5.9",0,0,0,0,0,0
"ENSG00000269190.5","FBXO17",6,0,6,0,0,0
"ENSG00000161243.8","FBXO27",0,3,0,0,0,6
"ENSG00000183760.10","ACP7",1,2,2,1,2,3
"ENSG00000130669.17","PAK4",0,11,8,0,0,6
"ENSG00000128011.4","LRFN1",11,5,8,13,8,6
"ENSG00000268262.1","CTC-246B18.8",0,5,0,0,0,6
"ENSG00000130755.12","GMFG",7,6,7,2,1,2
"ENSG00000269246.1","CTC-246B18.10",0,0,0,0,0,0
"ENSG00000179134.15","SAMD4B",0,0,0,0,0,3
"ENSG00000241983.3","RN7SL566P",0,2,2,0,0,0
"ENSG00000006712.14","PAF1",0,0,0,0,0,0
"ENSG00000063322.13","MED29",8,3,4,0,0,4
"ENSG00000128016.5","ZFP36",29,23,17,14,15,0
"ENSG00000090924.14","PLEKHG2",0,23,0,0,0,0
"ENSG00000105193.8","RPS16",0,0,0,0,0,0
"ENSG00000196235.13","SUPT5H",0,0,0,0,0,0
"ENSG00000105197.10","TIMM50",8,3,8,3,0,4
"ENSG00000090932.10","DLL3",11,5,0,0,0,0
"ENSG00000176401.5","EID2B",3,4,4,0,0,0
"ENSG00000176396.10","EID2",0,10,0,0,0,6
"ENSG00000276445.1","LLNLR-268E12.1",13,0,0,0,0,0
"ENSG00000105204.13","DYRK1B",8,3,8,4,0,6
"ENSG00000277759.1","MIR6719",0,0,0,0,0,0
"ENSG00000105202.7","FBL",0,0,0,0,0,0
"ENSG00000275395.4","FCGBP",7,6,7,2,1,2
"ENSG00000187534.6","PRR13P5",0,0,0,0,0,0
"ENSG00000013275.7","PSMC4",0,4,10,0,0,0
"ENSG00000187187.13","ZNF546",13,1,1,6,0,1
"ENSG00000269069.1","CTC-471F3.5",0,0,0,0,0,0
"ENSG00000128000.15","ZNF780B",13,1,1,6,0,1
"ENSG00000197782.14","ZNF780A",5,20,3,0,0,2
"ENSG00000130758.7","MAP3K10",8,3,9,4,4,4
"ENSG00000174521.7","TTC9B",8,9,9,0,0,6
"ENSG00000105219.8","CNTD2",0,0,0,0,0,0
"ENSG00000105221.16","AKT2",4,1,1,6,0,1
"ENSG00000205041.1","CTC-425O23.2",4,1,1,6,0,1
"ENSG00000207631.1","MIR641",0,0,0,0,0,0
"ENSG00000206674.1","RNU6-945P",0,0,0,0,0,0
"ENSG00000160392.13","C19orf47",0,0,0,0,0,0
"ENSG00000207281.1","Y_RNA",0,0,0,0,0,0
"ENSG00000105223.19","PLD3",15,5,9,3,3,4
"ENSG00000279759.1","CTC-425O23.5",4,1,1,6,0,1
"ENSG00000275652.1","MIR6796",0,0,0,0,0,0
"ENSG00000105227.14","PRX",24,30,15,0,0,0
"ENSG00000197019.4","SERTAD1",34,23,0,14,15,11
"ENSG00000167565.12","SERTAD3",0,0,20,0,0,0
"ENSG00000090013.9","BLVRB",0,0,6,0,0,0
"ENSG00000160460.15","SPTBN4",15,3,9,3,3,6
"ENSG00000160410.14","SHKBP1",1,0,2,2,1,2
"ENSG00000090006.17","LTBP4",8,3,8,0,0,6
"ENSG00000105245.9","NUMBL",8,5,8,4,4,6
"ENSG00000123815.11","ADCK4",4,1,16,0,0,0
"ENSG00000223284.1","RNU6-195P",0,0,0,0,0,0
"ENSG00000086544.2","ITPKC",29,17,17,14,15,0
"ENSG00000188493.14","C19orf54",0,0,0,0,0,0
"ENSG00000077312.8","SNRPA",0,0,0,0,0,0
"ENSG00000167578.17","RAB4B",0,0,0,0,0,0
"ENSG00000269858.5","EGLN2",4,1,1,1,0,3
"ENSG00000233622.1","CYP2T1P",0,0,0,0,0,0
"ENSG00000279108.1","CTC-490E21.11",0,0,0,0,0,0
"ENSG00000130612.14","CYP2G1P",3,0,4,0,0,0
"ENSG00000256612.7","CYP2B7P",0,0,0,0,0,0
"ENSG00000167600.13","CYP2S1",5,0,0,0,0,0
"ENSG00000167601.11","AXL",0,0,0,2,1,2
"ENSG00000105323.16","HNRNPUL1",25,0,0,0,0,0
"ENSG00000105329.9","TGFB1",7,6,7,2,1,2
"ENSG00000142039.3","CCDC97",0,0,0,0,0,0
"ENSG00000142046.14","TMEM91",4,1,12,0,5,0
"ENSG00000123810.7","B9D2",0,0,0,0,0,5
"ENSG00000277744.1","CTC-435M10.12",0,1,0,0,0,0
"ENSG00000077348.8","EXOSC5",13,3,0,0,0,0
"ENSG00000248098.11","BCKDHA",0,0,0,0,0,0
"ENSG00000268475.1","CTC-435M10.6",0,0,0,0,0,1
"ENSG00000105341.18","ATP5SL",13,3,9,0,0,4
"ENSG00000267107.6","PCAT19",24,0,15,23,0,0
"ENSG00000268034.1","AC005795.1",0,0,0,0,0,0
"ENSG00000270164.1","LINC01480",7,0,7,2,1,2
"ENSG00000268027.5","AC006129.2",7,6,7,2,1,2
"ENSG00000007129.17","CEACAM21",7,6,7,2,1,2
"ENSG00000105372.6","RPS19",0,3,0,0,0,2
"ENSG00000276926.1","MIR6797",0,0,0,0,0,0
"ENSG00000076928.17","ARHGEF1",4,1,2,6,1,1
"ENSG00000268041.1","CTD-2575K13.6",0,0,0,0,0,11
"ENSG00000105404.10","RABAC1",11,5,8,13,8,6
"ENSG00000105409.16","ATP1A3",12,0,3,3,3,7
"ENSG00000105737.9","GRIK5",8,27,9,4,4,4
"ENSG00000105732.12","ZNF574",8,5,8,0,0,0
"ENSG00000028277.21","POU2F2",7,6,7,2,1,2
"ENSG00000266226.1","MIR4323",0,0,0,0,0,0
"ENSG00000160570.13","DEDD2",8,5,8,9,0,8
"ENSG00000167625.10","ZNF526",4,5,1,0,0,0
"ENSG00000105723.11","GSK3A",2,0,9,4,3,4
"ENSG00000105722.9","ERF",1,0,20,0,0,0
"ENSG00000079432.7","CIC",31,3,8,4,14,6
"ENSG00000079462.7","PAFAH1B3",5,0,5,0,0,0
"ENSG00000188368.9","PRR19",0,0,0,0,0,11
"ENSG00000167619.11","TMEM145",6,0,0,0,0,0
"ENSG00000105429.12","MEGF8",15,3,9,3,3,6
"ENSG00000105427.9","CNFN",0,0,0,0,0,0
"ENSG00000213904.8","LIPE-AS1",3,12,6,0,0,0
"ENSG00000079435.9","LIPE",1,2,2,1,2,3
"ENSG00000253048.1","RNU4-60P",0,0,0,0,0,0
"ENSG00000269374.1","CTB-50E14.5",0,0,0,0,0,0
"ENSG00000231561.2","CEACAMP5",0,0,0,0,0,0
"ENSG00000243167.1","RPS10P28",0,0,0,0,0,0
"ENSG00000225877.1","AC004603.4",1,0,2,1,0,3
"ENSG00000282943.1","CTC-490G23.6",0,0,0,0,0,0
"ENSG00000227606.2","AC005392.13",0,0,0,0,0,0
"ENSG00000204936.9","CD177",0,0,0,0,0,0
"ENSG00000204933.3","CD177P1",0,0,0,0,0,0
"ENSG00000176531.10","PHLDB3",0,5,0,0,0,0
"ENSG00000105755.7","ETHE1",17,0,0,0,0,0
"ENSG00000176472.10","ZNF575",0,0,0,0,0,0
"ENSG00000073050.11","XRCC1",0,0,6,0,0,0
"ENSG00000234465.10","PINLYP",5,0,0,0,0,0
"ENSG00000167378.8","IRGQ",15,25,3,3,3,8
"ENSG00000124444.15","ZNF576",16,25,0,0,0,0
"ENSG00000131116.11","ZNF428",11,5,8,13,8,6
"ENSG00000105767.2","CADM4",1,2,2,1,0,3
"ENSG00000011422.11","PLAUR",29,23,17,0,0,0
"ENSG00000105771.13","SMG9",4,1,1,0,0,1
"ENSG00000104783.11","KCNN4",5,0,0,0,0,0
"ENSG00000268601.1","AC115522.3",0,0,0,0,0,0
"ENSG00000159871.14","LYPD5",0,0,0,7,0,0
"ENSG00000167637.16","ZNF283",3,1,1,6,0,1
"ENSG00000176222.8","ZNF404",0,0,1,0,0,0
"ENSG00000278917.1","RP11-15A1.4",0,0,0,0,0,0
"ENSG00000267058.1","RP11-15A1.3",0,0,0,0,0,0
"ENSG00000267191.1","RP11-15A1.2",0,0,0,0,0,0
"ENSG00000124459.11","ZNF45",7,0,7,2,0,2
"ENSG00000159905.14","ZNF221",0,0,0,0,0,1
"ENSG00000204920.10","ZNF155",3,0,4,0,0,0
"ENSG00000277806.1","RP11-15A1.8",0,0,0,0,0,0
"ENSG00000278492.1","RP11-15A1.9",0,0,0,0,0,0
"ENSG00000266921.1","RP11-15A1.7",0,0,0,0,0,0
"ENSG00000159882.12","ZNF230",3,0,1,0,0,0
"ENSG00000159885.13","ZNF222",3,0,6,0,0,0
"ENSG00000178386.12","ZNF223",0,0,0,0,0,0
"ENSG00000186026.6","ZNF284",0,0,3,0,0,0
"ENSG00000267680.5","ZNF224",3,1,1,6,0,1
"ENSG00000186019.10","AC084219.4",12,0,0,0,0,0
"ENSG00000256294.7","ZNF225",3,4,10,0,0,1
"ENSG00000263002.7","ZNF234",4,1,0,0,0,1
"ENSG00000167380.16","ZNF226",4,2,1,6,0,1
"ENSG00000131115.15","ZNF227",4,17,1,0,0,1
"ENSG00000159917.14","ZNF235",4,1,1,0,0,0
"ENSG00000279103.1","CTC-204F22.1",0,0,0,0,0,0
"ENSG00000159915.12","ZNF233",0,0,3,0,0,0
"ENSG00000062370.16","ZNF112",3,1,1,6,0,1
"ENSG00000267508.5","ZNF285",13,1,1,6,0,2
"ENSG00000278318.4","ZNF229",22,9,11,0,0,0
"ENSG00000167384.10","ZNF180",0,0,4,0,0,2
"ENSG00000073008.14","PVR",0,0,0,9,0,7
"ENSG00000186567.12","CEACAM19",0,0,0,0,0,0
"ENSG00000279095.1","AC092066.1",0,0,0,0,0,0
"ENSG00000069399.13","BCL3",24,23,17,14,15,0
"ENSG00000187244.10","BCAM",19,16,14,0,0,0
"ENSG00000130202.9","NECTIN2",0,0,0,0,0,0
"ENSG00000130204.12","TOMM40",2,9,0,3,0,7
"ENSG00000130203.9","APOE",11,5,8,0,8,6
"ENSG00000130208.9","APOC1",0,6,7,0,0,0
"ENSG00000267114.1","CTB-129P6.11",0,0,0,0,0,0
"ENSG00000104853.15","CLPTM1",8,3,8,3,3,6
"ENSG00000104856.13","RELB",0,0,0,0,0,0
"ENSG00000104859.14","CLASRP",4,1,2,1,2,3
"ENSG00000207003.1","RNU6-611P",0,1,0,0,0,0
"ENSG00000170684.8","ZNF296",0,0,0,0,0,0
"ENSG00000267348.2","CTB-179K24.3",0,0,0,0,0,0
"ENSG00000142252.10","GEMIN7",13,0,0,0,0,0
"ENSG00000007047.14","MARK4",8,3,9,3,3,4
"ENSG00000104866.10","PPP1R37",11,5,8,4,4,8
"ENSG00000267346.1","EIF5AP3",0,0,0,0,0,0
"ENSG00000007255.10","TRAPPC6A",0,0,6,0,0,0
"ENSG00000189114.6","BLOC1S3",0,0,0,3,0,6
"ENSG00000104884.14","ERCC2",8,3,9,0,0,4
"ENSG00000104881.15","PPP1R13L",20,14,12,8,7,5
"ENSG00000117877.10","CD3EAP",12,3,3,2,0,2
"ENSG00000012061.15","ERCC1",0,3,6,0,0,11
"ENSG00000125740.13","FOSB",34,0,20,16,0,11
"ENSG00000125744.11","RTN2",15,3,3,4,4,4
"ENSG00000213889.10","PPM1N",0,0,0,0,0,0
"ENSG00000125753.13","VASP",7,6,7,2,0,2
"ENSG00000125741.4","OPA3",0,0,3,3,0,4
"ENSG00000177464.4","GPR4",24,23,17,23,15,0
"ENSG00000125746.15","EML2",1,2,2,1,0,3
"ENSG00000010310.8","GIPR",1,2,2,1,2,3
"ENSG00000125743.10","SNRPD2",0,4,0,0,0,0
"ENSG00000011478.11","QPCTL",0,0,0,0,0,0
"ENSG00000177051.5","FBXO46",8,3,8,0,0,6
"ENSG00000279407.1","AC007191.4",0,0,0,0,0,0
"ENSG00000177045.7","SIX5",0,0,0,0,0,0
"ENSG00000267395.5","AC074212.6",0,0,0,0,0,5
"ENSG00000104936.17","DMPK",4,11,1,6,0,1
"ENSG00000185800.11","DMWD",8,3,8,4,8,6
"ENSG00000125755.18","SYMPK",6,1,6,0,0,1
"ENSG00000170604.4","IRF2BP1",11,5,8,13,8,6
"ENSG00000176182.5","MYPOP",15,3,8,4,4,4
"ENSG00000104967.6","NOVA2",12,27,3,4,3,4
"ENSG00000104983.8","CCDC61",6,11,0,0,0,0
"ENSG00000211580.1","MIR769",0,0,0,0,0,0
"ENSG00000268401.1","CTC-344H19.4",0,0,0,0,0,0
"ENSG00000204869.8","IGFL4",13,0,0,0,0,0
"ENSG00000267922.1","AC007193.6",0,0,0,0,0,0
"ENSG00000204866.8","IGFL2",0,0,0,0,0,0
"ENSG00000268879.1","IGFL1P1",0,0,0,0,0,0
"ENSG00000268460.1","AC006262.6",0,0,1,0,0,0
"ENSG00000269637.1","RPL12P41",0,0,0,0,0,0
"ENSG00000124440.15","HIF3A",0,30,12,0,0,12
"ENSG00000011485.14","PPP5C",6,0,6,0,0,0
"ENSG00000269151.1","AC007193.8",0,0,0,0,0,0
"ENSG00000169515.5","CCDC8",0,0,0,5,6,5
"ENSG00000277531.2","LLNLF-187D8.1",14,4,0,15,0,7
"ENSG00000182013.17","PNMAL1",14,4,10,7,3,8
"ENSG00000230510.6","PPP5D1",6,3,6,0,0,0
"ENSG00000204851.6","PNMAL2",2,5,3,3,3,8
"ENSG00000204850.4","CTB-158D10.3",0,0,0,0,0,0
"ENSG00000268423.4","AC011551.3",0,0,0,0,0,1
"ENSG00000160014.16","CALM3",2,3,3,3,4,4
"ENSG00000269292.1","CTB-12A17.3",0,0,0,0,0,0
"ENSG00000167414.4","GNG8",0,0,0,0,0,3
"ENSG00000279161.1","CTB-12A17.2",1,2,2,1,2,3
"ENSG00000197380.10","DACT3",8,5,8,13,8,6
"ENSG00000245598.6","DACT3-AS1",0,0,0,0,0,0
"ENSG00000105287.12","PRKD2",0,0,0,0,0,0
"ENSG00000243560.3","RN7SL364P",0,0,0,0,0,0
"ENSG00000211513.5","MIR320E",0,0,0,0,0,0
"ENSG00000090372.14","STRN4",15,3,9,4,4,4
"ENSG00000181027.10","FKRP",8,5,8,3,0,6
"ENSG00000105281.12","SLC1A5",7,6,7,2,1,2
"ENSG00000042753.11","AP2S1",0,0,0,0,0,8
"ENSG00000160007.17","ARHGAP35",31,3,9,4,3,4
"ENSG00000279948.1","CTD-2233K9.1",4,1,0,6,0,1
"ENSG00000130751.9","NPAS1",0,3,9,0,0,0
"ENSG00000130748.6","TMEM160",11,5,8,13,8,6
"ENSG00000130749.9","ZC3H4",12,3,9,0,0,0
"ENSG00000142230.11","SAE1",2,9,3,3,0,8
"ENSG00000105327.16","BBC3",0,5,0,0,0,0
"ENSG00000265134.1","MIR3190",0,0,0,0,0,0
"ENSG00000105321.12","CCDC9",0,0,0,0,0,0
"ENSG00000257704.3","INAFM1",0,0,0,0,0,0
"ENSG00000197405.7","C5AR1",0,0,0,0,0,0
"ENSG00000134830.5","C5AR2",26,9,11,0,0,0
"ENSG00000134815.18","DHX34",4,11,1,0,0,1
"ENSG00000105419.17","MEIS3",15,3,9,4,4,4
"ENSG00000118160.13","SLC8A2",2,3,3,3,4,7
"ENSG00000118162.13","KPTN",0,3,0,0,0,0
"ENSG00000268061.5","NAPA-AS1",0,0,0,0,0,0
"ENSG00000105402.7","NAPA",0,0,0,0,0,7
"ENSG00000279861.1","RP11-43N16.4",0,0,0,0,0,0
"ENSG00000118156.12","ZNF541",6,3,6,0,0,6
"ENSG00000277383.1","CTD-3001H11.2",0,5,0,0,0,0
"ENSG00000063169.10","GLTSCR1",0,3,8,0,0,6
"ENSG00000024422.11","EHD2",2,0,0,0,0,0
"ENSG00000105373.18","GLTSCR2",0,0,0,0,0,0
"ENSG00000178980.14","SEPW1",0,21,0,0,0,0
"ENSG00000271150.1","CTD-2571L23.9",0,0,0,0,0,0
"ENSG00000105499.13","PLA2G4C",1,1,2,0,0,3
"ENSG00000105486.13","LIG1",4,1,1,0,0,0
"ENSG00000185453.12","C19orf68",8,3,8,0,0,6
"ENSG00000178150.8","ZNF114",0,0,0,0,0,0
"ENSG00000105483.16","CARD8",7,6,2,2,1,2
"ENSG00000268583.1","CTC-453G23.8",0,0,0,0,0,0
"ENSG00000268001.1","CARD8-AS1",0,0,7,2,0,2
"ENSG00000105479.15","CCDC114",0,0,1,5,6,5
"ENSG00000142227.10","EMP3",0,28,0,8,0,0
"ENSG00000161558.10","TMEM143",4,5,1,0,0,0
"ENSG00000105438.8","KDELR1",0,0,0,0,0,0
"ENSG00000105464.3","GRIN2D",9,8,5,7,0,13
"ENSG00000105447.12","GRWD1",2,3,9,3,0,0
"ENSG00000182324.6","KCNJ14",0,0,0,0,0,0
"ENSG00000105443.13","CYTH2",1,0,0,0,0,0
"ENSG00000142235.8","LMTK3",8,3,9,3,3,6
"ENSG00000269814.1","CTC-273B12.10",0,0,0,0,0,0
"ENSG00000063177.12","RPL18",8,3,0,0,0,0
"ENSG00000063176.15","SPHK2",8,11,8,4,0,4
"ENSG00000105516.10","DBP",0,32,0,0,0,0
"ENSG00000063180.8","CA11",15,3,5,4,4,4
"ENSG00000142233.11","NTN5",0,0,0,0,0,0
"ENSG00000176909.11","MAMSTR",6,1,6,0,0,0
"ENSG00000105538.9","RASIP1",24,5,15,0,0,0
"ENSG00000174951.10","FUT1",5,8,9,0,0,8
"ENSG00000105552.14","BCAT2",4,1,2,0,0,12
"ENSG00000087076.8","HSD17B14",20,14,12,8,7,12
"ENSG00000105559.11","PLEKHA4",17,28,16,8,7,16
"ENSG00000087074.7","PPP1R15A",34,0,20,0,0,0
"ENSG00000104804.7","TULP2",0,0,0,0,0,6
"ENSG00000104805.15","NUCB1",0,0,3,3,0,7
"ENSG00000260366.1","CTD-2639E6.4",0,0,0,0,0,0
"ENSG00000104808.7","DHDH",0,0,0,0,0,0
"ENSG00000087088.19","BAX",0,0,7,2,1,2
"ENSG00000087086.14","FTL",0,0,0,0,0,0
"ENSG00000104812.14","GYS1",4,1,0,0,0,1
"ENSG00000183207.12","RUVBL2",8,5,9,4,0,4
"ENSG00000104852.14","SNRNP70",4,1,1,6,0,1
"ENSG00000104863.11","LIN7B",11,5,8,0,0,6
"ENSG00000221916.3","C19orf73",0,0,0,0,0,0
"ENSG00000177380.13","PPFIA3",15,3,3,3,3,4
"ENSG00000130528.11","HRC",0,0,0,0,0,0
"ENSG00000130529.15","TRPM4",0,0,0,0,0,0
"ENSG00000269009.1","SLC6A21P",0,0,0,0,0,0
"ENSG00000063127.15","SLC6A16",0,0,0,5,0,5
"ENSG00000265407.1","MIR4324",0,0,0,0,0,0
"ENSG00000197813.5","CTC-301O7.4",0,0,0,5,0,5
"ENSG00000104894.11","CD37",7,6,7,2,1,2
"ENSG00000074219.13","TEAD2",0,0,0,0,0,0
"ENSG00000104888.9","SLC17A7",12,27,3,4,4,4
"ENSG00000104872.10","PIH1D1",6,0,6,0,0,2
"ENSG00000161618.9","ALDH16A1",0,0,0,2,0,2
"ENSG00000142541.16","RPL13A",0,0,0,0,0,2
"ENSG00000142534.6","RPS11",0,0,0,0,0,0
"ENSG00000104870.12","FCGRT",7,6,7,2,1,2
"ENSG00000142552.7","RCN3",7,5,7,2,1,2
"ENSG00000142546.13","NOSIP",8,11,8,0,0,0
"ENSG00000126460.10","PRRG2",0,0,0,0,0,0
"ENSG00000126464.13","PRR12",31,27,8,3,0,6
"ENSG00000126458.3","RRAS",19,0,14,0,0,0
"ENSG00000126461.14","SCAF1",11,3,8,4,3,6
"ENSG00000126456.15","IRF3",4,1,1,0,0,0
"ENSG00000126453.9","BCL2L12",0,0,0,0,0,0
"ENSG00000126457.21","PRMT1",0,1,6,0,0,0
"ENSG00000224420.3","ADM5",0,0,0,0,0,0
"ENSG00000268677.1","CTB-33G10.6",0,5,1,0,0,0
"ENSG00000169169.14","CPT1C",8,0,9,3,3,4
"ENSG00000243829.1","CTB-33G10.1",0,0,0,0,0,0
"ENSG00000196961.12","AP2A1",8,5,8,4,3,8
"ENSG00000276270.1","MIR6799",0,0,0,0,0,0
"ENSG00000010361.13","FUZ",0,5,8,0,0,6
"ENSG00000269194.1","AC006942.4",0,0,0,0,0,0
"ENSG00000104973.15","MED25",6,11,8,0,0,0
"ENSG00000268006.1","PTOV1-AS1",1,1,2,0,0,0
"ENSG00000104960.15","PTOV1",6,11,0,0,0,0
"ENSG00000269352.1","PTOV1-AS2",4,0,2,6,0,1
"ENSG00000039650.10","PNKP",6,1,6,0,0,1
"ENSG00000204673.10","AKT1S1",13,3,0,0,0,0
"ENSG00000104946.11","TBC1D17",4,1,1,0,0,1
"ENSG00000213024.11","NUP62",0,3,0,0,0,2
"ENSG00000169136.9","ATF5",0,0,0,0,0,0
"ENSG00000161640.15","SIGLEC11",7,6,7,2,1,2
"ENSG00000105053.10","VRK3",4,1,1,0,0,1
"ENSG00000142528.15","ZNF473",0,1,0,0,0,0
"ENSG00000269091.5","CTD-2126E3.3",0,0,0,5,0,5
"ENSG00000204666.3","FLJ26850",0,0,0,5,0,5
"ENSG00000267890.1","CTD-2126E3.4",0,0,0,3,0,7
"ENSG00000105357.15","MYH14",1,2,2,1,0,3
"ENSG00000131398.13","KCNC3",2,0,3,4,4,4
"ENSG00000131408.13","NR1H2",8,0,8,0,0,6
"ENSG00000131401.11","NAPSB",7,6,7,2,1,2
"ENSG00000269392.1","CTB-191K22.6",0,0,0,0,0,0
"ENSG00000062822.12","POLD1",0,5,0,0,0,0
"ENSG00000142530.10","FAM71E1",2,0,0,9,0,0
"ENSG00000161671.16","EMC10",11,5,8,0,0,6
"ENSG00000268518.1","CTD-2545M3.8",1,2,2,1,2,3
"ENSG00000161677.11","JOSD2",11,5,8,0,0,6
"ENSG00000204653.9","ASPDH",0,0,0,0,0,4
"ENSG00000131409.12","LRRC4B",11,5,8,13,8,6
"ENSG00000268231.1","CTD-2560K21.6",6,0,1,0,0,0
"ENSG00000213023.10","SYT3",15,3,3,3,3,8
"ENSG00000235034.6","C19orf81",0,0,0,0,0,0
"ENSG00000161681.15","SHANK1",15,3,9,4,4,4
"ENSG00000105472.12","CLEC11A",11,5,8,0,8,6
"ENSG00000261341.6","CTD-2568A17.1",0,0,0,0,0,0
"ENSG00000268375.1","CTD-2568A17.8",0,0,0,0,0,0
"ENSG00000167747.13","C19orf48",0,0,6,0,0,0
"ENSG00000221241.1","SNORD88A",0,0,0,0,0,0
"ENSG00000167754.12","KLK5",0,0,0,0,0,0
"ENSG00000167755.13","KLK6",1,2,2,1,2,3
"ENSG00000169035.11","KLK7",5,24,0,4,9,6
