"cellType","Comparison","psi","OddsRatio","pvalue","pvalBH","SymbolsIn","Bonf_sig"
"BF","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"BF.Chat","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"BS","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Cb","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Cb.septin4","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Cb.grp","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Cb.Aldh1L1","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Cpu","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Ctx","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.pdgfrajd340","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.etv1_ts88","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.glt25d2","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.cnp","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Epi.Chat","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Spc","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"BF","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"BS","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Cpu","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Cpu.D2","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Cpu.D1","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx","dlPFC_either","psi<1e-04",NA,1,1,"",FALSE
"Ctx.pdgfrajd340","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.etv1_ts88","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.Aldh1L1","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.cort","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.cnp","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Epi","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Epi.Chat","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Spc","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"RetC.Cones","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"BS","dlPFC_up","psi<0.05",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_up","psi<0.05",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_up","psi<0.05",0,1,1,"",FALSE
"Cb.cnp","dlPFC_up","psi<0.05",0.585951676057683,1,1,"POLR3E",FALSE
"Cpu.Chat","dlPFC_up","psi<0.05",0,1,1,"",FALSE
"Ctx","dlPFC_up","psi<0.05",0,1,1,"",FALSE
"Ctx.etv1_ts88","dlPFC_up","psi<0.05",0.813035796086644,1,1,"ACTA2",FALSE
"Ctx.Aldh1L1","dlPFC_up","psi<0.05",0.920912715994683,1,1,"ZNRF3",FALSE
"Ctx.cort","dlPFC_up","psi<0.05",0,1,1,"",FALSE
"Epi","dlPFC_up","psi<0.05",0,1,1,"",FALSE
"Spc","dlPFC_up","psi<0.05",0.732154473948785,1,1,"POLR3E",FALSE
"Hyp","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"BF.Chat","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Cb.septin4","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Cb.grp","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Cb.Grm2","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Cb.cnp","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Cpu.Chat","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Ctx","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Ctx.pdgfrajd340","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Ctx.Ntsr","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Ctx.glt25d2","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Ctx.Aldh1L1","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Ctx.cnp","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Epi","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Epi.Chat","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Spc","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Hyp","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"BF","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"BF.Chat","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Cb","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Cb.septin4","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Cb.grp","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Cb.Aldh1L1","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Cpu.Chat","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Ctx","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.pdgfrajd340","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.glt25d2","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.Aldh1L1","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.cnp","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Epi","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Epi.Chat","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Spc","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Spc.Chat","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"RetC.Cones","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Hyp","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"BF","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"BF.Chat","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"BS","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cb","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.grp","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cpu.D2","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cpu.D1","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx","dlPFC_up","psi<1e-04",NA,1,1,"",FALSE
"Ctx.pdgfrajd340","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.etv1_ts88","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.Ntsr","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.Aldh1L1","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.cort","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.cnp","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Epi","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Epi.Chat","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Spc","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Hyp","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"BF","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"BF.Chat","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"BS.chat","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Cb.pcp2","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Cb.Grm2","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Cpu.D2","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Cpu.D1","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Cpu.Chat","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Ctx.Ntsr","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Ctx.glt25d2","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Epi","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Spc.Chat","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"BF","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"BF.Chat","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"BS.chat","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cb","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cb.septin4","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cb.pcp2","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cb.Neurod1","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cb.Grm2","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cb.Aldh1L1","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cpu","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cpu.D1","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cpu.Chat","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Ctx","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Ctx.glt25d2","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Ctx.Aldh1L1","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Ctx.cort","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Epi","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Epi.Chat","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Spc.Chat","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Hyp","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"BF","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"BF.Chat","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"BS.chat","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cb","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cb.septin4","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cb.Neurod1","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cb.grp","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cb.Aldh1L1","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cpu.D2","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cpu.D1","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cpu.Chat","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Ctx","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Ctx.pdgfrajd340","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Ctx.etv1_ts88","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Ctx.pnoc","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Ctx.glt25d2","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Ctx.Aldh1L1","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Ctx.cnp","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Epi","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Epi.Chat","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Spc","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Spc.Chat","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"RetR.Rods","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"BF","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"BS","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"BS.chat","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cb","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cb.septin4","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cb.pcp2","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.D2","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.D1","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Ctx","dlPFC_down","psi<1e-04",NA,1,1,"",FALSE
"Ctx.pdgfrajd340","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.Ntsr","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.Aldh1L1","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.cnp","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Epi","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Epi.Chat","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Spc","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"BS.chat","dACC_either","psi<0.05",0.727331002331002,1,1,"ADAM23;DEXI",FALSE
"BS.Slc6a4","dACC_either","psi<0.05",0,1,1,"",FALSE
"Cb.pcp2","dACC_either","psi<0.05",0.666987900203448,1,1,"ITPR1;CDS1",FALSE
"Cb.Neurod1","dACC_either","psi<0.05",0.681763483207527,1,1,"LIN7A;KCNC1",FALSE
"Epi.Chat","dACC_either","psi<0.05",0.959518852648624,1,1,"SLC17A6;PXMP4;NRGN",FALSE
"RetR.Rods","dACC_either","psi<0.01",1.00625300625301,1,1,"RCVRN;SUV39H2",FALSE
"Hyp","dACC_either","psi<0.01",0,1,1,"",FALSE
"BF","dACC_either","psi<0.01",0,1,1,"",FALSE
"BF.Chat","dACC_either","psi<0.01",0,1,1,"",FALSE
"BS","dACC_either","psi<0.01",0,1,1,"",FALSE
"BS.Slc6a4","dACC_either","psi<0.01",0,1,1,"",FALSE
"Cb.septin4","dACC_either","psi<0.01",1.01168600902643,1,1,"PXMP4;PTGR1",FALSE
"Cb.pcp2","dACC_either","psi<0.01",0.653150116670988,1,1,"ITPR1",FALSE
"Cb.Neurod1","dACC_either","psi<0.01",0.940966277078836,1,1,"LIN7A",FALSE
"Cb.Lypd6","dACC_either","psi<0.01",0,1,1,"",FALSE
"Cb.grp","dACC_either","psi<0.01",0,1,1,"",FALSE
"Ctx.etv1_ts88","dACC_either","psi<0.01",0.777702452853445,1,1,"EMX1",FALSE
"Spc","dACC_either","psi<0.01",0.718215994531784,1,1,"MCF2",FALSE
"RetC.Cones","dACC_either","psi<0.01",0.757255990529453,1,1,"ANXA1;TEF;ZDHHC5",FALSE
"Hyp","dACC_either","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","dACC_either","psi<0.001",0,1,1,"",FALSE
"BS","dACC_either","psi<0.001",0,1,1,"",FALSE
"BS.chat","dACC_either","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","dACC_either","psi<0.001",0,1,1,"",FALSE
"Cb.pcp2","dACC_either","psi<0.001",0,1,1,"",FALSE
"Cb.Neurod1","dACC_either","psi<0.001",0,1,1,"",FALSE
"Cb.Lypd6","dACC_either","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","dACC_either","psi<0.001",0,1,1,"",FALSE
"Cb.Aldh1L1","dACC_either","psi<0.001",0,1,1,"",FALSE
"Cpu","dACC_either","psi<0.001",0,1,1,"",FALSE
"Cpu.Chat","dACC_either","psi<0.001",0,1,1,"",FALSE
"Ctx","dACC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.pdgfrajd340","dACC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.etv1_ts88","dACC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","dACC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","dACC_either","psi<0.001",0,1,1,"",FALSE
"Epi.Chat","dACC_either","psi<0.001",0,1,1,"",FALSE
"Spc.Chat","dACC_either","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","dACC_either","psi<1e-04",0,1,1,"",FALSE
"BF","dACC_either","psi<1e-04",0,1,1,"",FALSE
"BF.Chat","dACC_either","psi<1e-04",0,1,1,"",FALSE
"BS","dACC_either","psi<1e-04",0,1,1,"",FALSE
"BS.chat","dACC_either","psi<1e-04",0,1,1,"",FALSE
"BS.Slc6a4","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cb","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.septin4","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.pcp2","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Lypd6","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.grp","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.cnp","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx","dACC_either","psi<1e-04",NA,1,1,"",FALSE
"Ctx.etv1_ts88","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.pnoc","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.Ntsr","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.cnp","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Epi.Chat","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Spc","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","dACC_either","psi<1e-04",0,1,1,"",FALSE
"RetC.Cones","dACC_either","psi<1e-04",0.887780198158949,1,1,"ZDHHC5",FALSE
"BS.chat","dACC_up","psi<0.05",0.982339089481947,1,1,"ADAM23;DEXI",FALSE
"BS.Slc6a4","dACC_up","psi<0.05",0,1,1,"",FALSE
"Cb","dACC_up","psi<0.05",0.97187189282537,1,1,"LIN7A;ITPR1;KCNC1",FALSE
"Cb.pcp2","dACC_up","psi<0.05",0.900843729718036,1,1,"ITPR1;CDS1",FALSE
"Cb.Neurod1","dACC_up","psi<0.05",0.920798644367494,1,1,"LIN7A;KCNC1",FALSE
"Epi.Chat","dACC_up","psi<0.05",0.854471990138337,1,1,"SLC17A6;NRGN",FALSE
"Hyp","dACC_up","psi<0.01",0,1,1,"",FALSE
"Hyp.Hcrt","dACC_up","psi<0.01",0,1,1,"",FALSE
"BF","dACC_up","psi<0.01",0,1,1,"",FALSE
"BF.Chat","dACC_up","psi<0.01",0,1,1,"",FALSE
"BS","dACC_up","psi<0.01",0,1,1,"",FALSE
"Cb.septin4","dACC_up","psi<0.01",0.672652450430228,1,1,"PTGR1",FALSE
"Cb.pcp2","dACC_up","psi<0.01",0.879832810867294,1,1,"ITPR1",FALSE
"Cb.Lypd6","dACC_up","psi<0.01",0,1,1,"",FALSE
"Cb.grp","dACC_up","psi<0.01",0,1,1,"",FALSE
"Cb.Grm2","dACC_up","psi<0.01",0,1,1,"",FALSE
"Ctx.Ntsr","dACC_up","psi<0.01",0,1,1,"",FALSE
"Spc","dACC_up","psi<0.01",0.967477808386899,1,1,"MCF2",FALSE
"RetC.Cones","dACC_up","psi<0.01",0.674829931972789,1,1,"TEF;ZDHHC5",FALSE
"Hyp","dACC_up","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","dACC_up","psi<0.001",0,1,1,"",FALSE
"BF","dACC_up","psi<0.001",0,1,1,"",FALSE
"BF.Chat","dACC_up","psi<0.001",0,1,1,"",FALSE
"BS","dACC_up","psi<0.001",0,1,1,"",FALSE
"BS.chat","dACC_up","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","dACC_up","psi<0.001",0,1,1,"",FALSE
"Cb","dACC_up","psi<0.001",0,1,1,"",FALSE
"Cb.pcp2","dACC_up","psi<0.001",0,1,1,"",FALSE
"Cb.Lypd6","dACC_up","psi<0.001",0,1,1,"",FALSE
"Cb.grp","dACC_up","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","dACC_up","psi<0.001",0,1,1,"",FALSE
"Cb.Aldh1L1","dACC_up","psi<0.001",0,1,1,"",FALSE
"Cpu","dACC_up","psi<0.001",0,1,1,"",FALSE
"Cpu.Chat","dACC_up","psi<0.001",0,1,1,"",FALSE
"Ctx","dACC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.pdgfrajd340","dACC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.etv1_ts88","dACC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","dACC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.Aldh1L1","dACC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","dACC_up","psi<0.001",0,1,1,"",FALSE
"Epi.Chat","dACC_up","psi<0.001",0,1,1,"",FALSE
"Spc","dACC_up","psi<0.001",0,1,1,"",FALSE
"Spc.Chat","dACC_up","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","dACC_up","psi<1e-04",0,1,1,"",FALSE
"BF","dACC_up","psi<1e-04",0,1,1,"",FALSE
"BF.Chat","dACC_up","psi<1e-04",0,1,1,"",FALSE
"BS","dACC_up","psi<1e-04",0,1,1,"",FALSE
"BS.chat","dACC_up","psi<1e-04",0,1,1,"",FALSE
"BS.Slc6a4","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cb","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.pcp2","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Lypd6","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.grp","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.cnp","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cpu","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cpu.D2","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cpu.D1","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx","dACC_up","psi<1e-04",NA,1,1,"",FALSE
"Ctx.pdgfrajd340","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.etv1_ts88","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.pnoc","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.Aldh1L1","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.cort","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.cnp","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Epi.Chat","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Spc","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","dACC_down","psi<0.05",0,1,1,"",FALSE
"BF.Chat","dACC_down","psi<0.05",0,1,1,"",FALSE
"BS","dACC_down","psi<0.05",0,1,1,"",FALSE
"BS.chat","dACC_down","psi<0.05",0,1,1,"",FALSE
"BS.Slc6a4","dACC_down","psi<0.05",0,1,1,"",FALSE
"Cb.Neurod1","dACC_down","psi<0.05",0,1,1,"",FALSE
"Cb.Lypd6","dACC_down","psi<0.05",0,1,1,"",FALSE
"Cb.grp","dACC_down","psi<0.05",0,1,1,"",FALSE
"Cb.Grm2","dACC_down","psi<0.05",0,1,1,"",FALSE
"Cpu","dACC_down","psi<0.05",0,1,1,"",FALSE
"Cpu.D2","dACC_down","psi<0.05",0.967443667443667,1,1,"RUFY2",FALSE
"Ctx","dACC_down","psi<0.05",0,1,1,"",FALSE
"Ctx.pnoc","dACC_down","psi<0.05",0,1,1,"",FALSE
"Ctx.glt25d2","dACC_down","psi<0.05",0,1,1,"",FALSE
"RetR.Rods","dACC_down","psi<0.01",0,1,1,"",FALSE
"Hyp","dACC_down","psi<0.01",0,1,1,"",FALSE
"BS","dACC_down","psi<0.01",0,1,1,"",FALSE
"BS.Slc6a4","dACC_down","psi<0.01",0,1,1,"",FALSE
"Cb","dACC_down","psi<0.01",0,1,1,"",FALSE
"Cb.Neurod1","dACC_down","psi<0.01",0,1,1,"",FALSE
"Cb.Lypd6","dACC_down","psi<0.01",0,1,1,"",FALSE
"Cb.Grm2","dACC_down","psi<0.01",0,1,1,"",FALSE
"Cpu.D1","dACC_down","psi<0.01",0,1,1,"",FALSE
"Cpu.Chat","dACC_down","psi<0.01",0,1,1,"",FALSE
"Ctx.pdgfrajd340","dACC_down","psi<0.01",0,1,1,"",FALSE
"Ctx.etv1_ts88","dACC_down","psi<0.01",0,1,1,"",FALSE
"Ctx.pnoc","dACC_down","psi<0.01",0,1,1,"",FALSE
"Ctx.Ntsr","dACC_down","psi<0.01",0,1,1,"",FALSE
"Ctx.cort","dACC_down","psi<0.01",0,1,1,"",FALSE
"Ctx.cnp","dACC_down","psi<0.01",0,1,1,"",FALSE
"Epi.Chat","dACC_down","psi<0.01",0,1,1,"",FALSE
